city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date
Mumbai,Bandra West,2BHK,121518.82,283.54,650,35,2026-04-01
Mumbai,Bandra West,2BHK,122629.54,286.14,650,131,2026-05-01
Mumbai,Bandra West,2BHK,123919.71,289.15,650,80,2026-06-01
Mumbai,Bandra West,2BHK,125266.19,292.29,650,104,2026-07-01
Mumbai,Bandra West,2BHK,126727.06,295.7,650,37,2026-08-01
Mumbai,Bandra West,2BHK,128360.89,299.51,650,34,2026-09-01
Mumbai,Bandra West,2BHK,129504.51,302.18,650,99,2026-10-01
Mumbai,Bandra West,2BHK,130940.51,305.53,650,41,2026-11-01
Mumbai,Bandra West,2BHK,131820.73,307.58,650,76,2026-12-01
Mumbai,Bandra West,2BHK,133419.61,311.31,650,67,2027-01-01
Mumbai,Bandra West,2BHK,134948.5,314.88,650,66,2027-02-01
Mumbai,Bandra West,2BHK,136494.93,318.49,650,106,2027-03-01
Mumbai,Bandra West,2BHK,137750.56,321.42,650,136,2027-04-01
Mumbai,Bandra West,2BHK,138298.52,322.7,650,149,2027-05-01
Mumbai,Bandra West,2BHK,140081.43,326.86,650,39,2027-06-01
Mumbai,Bandra West,2BHK,142204.75,331.81,650,31,2027-07-01
Mumbai,Bandra West,2BHK,144354.69,336.83,650,42,2027-08-01
Mumbai,Bandra West,2BHK,145425.65,339.33,650,92,2027-09-01
Mumbai,Bandra West,2BHK,146872.54,342.7,650,130,2027-10-01
Mumbai,Bandra West,2BHK,149271.9,348.3,650,64,2027-11-01
Mumbai,Bandra West,2BHK,150369.55,350.86,650,123,2027-12-01
Mumbai,Bandra West,2BHK,151495.44,353.49,650,146,2028-01-01
Mumbai,Bandra West,2BHK,153568.16,358.33,650,149,2028-02-01
Mumbai,Bandra West,2BHK,155283.66,362.33,650,93,2028-03-01
Mumbai,Bandra West,2BHK,156618.96,365.44,650,51,2028-04-01
Mumbai,Bandra West,2BHK,158304.55,369.38,650,89,2028-05-01
Mumbai,Bandra West,2BHK,160086.39,373.53,650,59,2028-06-01
Mumbai,Bandra West,2BHK,161341.36,376.46,650,112,2028-07-01
Mumbai,Bandra West,2BHK,163042.35,380.43,650,107,2028-08-01
Mumbai,Bandra West,2BHK,163456.86,381.4,650,138,2028-09-01
Mumbai,Bandra West,2BHK,165132.13,385.31,650,71,2028-10-01
Mumbai,Bandra West,2BHK,167240.92,390.23,650,68,2028-11-01
Mumbai,Bandra West,2BHK,168569.22,393.33,650,133,2028-12-01
Mumbai,Bandra West,2BHK,169772.37,396.14,650,67,2029-01-01
Mumbai,Bandra West,2BHK,170192.67,397.12,650,126,2029-02-01
Mumbai,Bandra West,2BHK,171762.18,400.78,650,54,2029-03-01
Mumbai,Bandra West,2BHK,174200.51,406.47,650,46,2029-04-01
Mumbai,Bandra West,2BHK,175672.35,409.9,650,107,2029-05-01
Mumbai,Bandra West,2BHK,177716.47,414.67,650,82,2029-06-01
Mumbai,Bandra West,2BHK,179471.16,418.77,650,80,2029-07-01
Mumbai,Bandra West,2BHK,181531.35,423.57,650,99,2029-08-01
Mumbai,Bandra West,2BHK,183285.35,427.67,650,101,2029-09-01
Mumbai,Bandra West,2BHK,185278.3,432.32,650,71,2029-10-01
Mumbai,Bandra West,2BHK,187164.84,436.72,650,58,2029-11-01
Mumbai,Bandra West,2BHK,188647.33,440.18,650,62,2029-12-01
Mumbai,Bandra West,2BHK,190923.25,445.49,650,65,2030-01-01
Mumbai,Bandra West,2BHK,192720.38,449.68,650,58,2030-02-01
Mumbai,Bandra West,2BHK,194221.4,453.18,650,130,2030-03-01
Mumbai,Bandra West,2BHK,195506.59,456.18,650,56,2030-04-01
Mumbai,Bandra West,2BHK,198184.25,462.43,650,103,2030-05-01
Mumbai,Bandra West,2BHK,200239.97,467.23,650,126,2030-06-01
Mumbai,Bandra West,2BHK,202127.78,471.63,650,76,2030-07-01
Mumbai,Bandra West,2BHK,203406.17,474.61,650,129,2030-08-01
Mumbai,Bandra West,2BHK,206648.11,482.18,650,44,2030-09-01
Mumbai,Bandra West,2BHK,207963.58,485.25,650,58,2030-10-01
Mumbai,Bandra West,2BHK,209234.41,488.21,650,97,2030-11-01
Mumbai,Bandra West,2BHK,213020.56,497.05,650,105,2030-12-01
Mumbai,Bandra West,2BHK,215823.48,503.59,650,55,2031-01-01
Mumbai,Bandra West,2BHK,219096.36,511.22,650,72,2031-02-01
Mumbai,Bandra West,2BHK,221881.64,517.72,650,103,2031-03-01
Mumbai,Bandra West,2BHK,224153.97,523.03,650,133,2031-04-01
Mumbai,Bandra West,2BHK,225012.59,525.03,650,76,2031-05-01
Mumbai,Bandra West,2BHK,228085.09,532.2,650,119,2031-06-01
Mumbai,Bandra West,2BHK,230299.4,537.37,650,118,2031-07-01
Mumbai,Bandra West,2BHK,234236.92,546.55,650,126,2031-08-01
Mumbai,Bandra West,2BHK,236460.96,551.74,650,97,2031-09-01
Mumbai,Bandra West,2BHK,239143.37,558.0,650,34,2031-10-01
Mumbai,Bandra West,2BHK,241491.1,563.48,650,135,2031-11-01
Mumbai,Bandra West,2BHK,244025.07,569.39,650,142,2031-12-01
Mumbai,Bandra West,2BHK,247639.75,577.83,650,147,2032-01-01
Mumbai,Bandra West,2BHK,250909.32,585.46,650,80,2032-02-01
Mumbai,Bandra West,2BHK,253347.74,591.14,650,115,2032-03-01
Mumbai,Bandra West,2BHK,255746.17,596.74,650,40,2032-04-01
Mumbai,Bandra West,2BHK,257331.24,600.44,650,50,2032-05-01
Mumbai,Bandra West,2BHK,259593.01,605.72,650,119,2032-06-01
Mumbai,Bandra West,2BHK,263949.69,615.88,650,50,2032-07-01
Mumbai,Bandra West,2BHK,266784.12,622.5,650,76,2032-08-01
Mumbai,Bandra West,2BHK,269103.18,627.91,650,81,2032-09-01
Mumbai,Bandra West,2BHK,271225.33,632.86,650,86,2032-10-01
Mumbai,Bandra West,2BHK,274405.02,640.28,650,104,2032-11-01
Mumbai,Bandra West,2BHK,275009.93,641.69,650,67,2032-12-01
Mumbai,Bandra West,2BHK,276466.6,645.09,650,63,2033-01-01
Mumbai,Bandra West,2BHK,277926.74,648.5,650,120,2033-02-01
Mumbai,Bandra West,2BHK,279221.42,651.52,650,137,2033-03-01
Mumbai,Bandra West,2BHK,281562.54,656.98,650,80,2033-04-01
Mumbai,Bandra West,2BHK,284541.96,663.93,650,81,2033-05-01
Mumbai,Bandra West,2BHK,285844.42,666.97,650,99,2033-06-01
Mumbai,Bandra West,2BHK,287848.69,671.65,650,55,2033-07-01
Mumbai,Bandra West,2BHK,291269.58,679.63,650,57,2033-08-01
Mumbai,Bandra West,2BHK,294008.06,686.02,650,110,2033-09-01
Mumbai,Bandra West,2BHK,295393.6,689.25,650,113,2033-10-01
Mumbai,Bandra West,2BHK,300118.9,700.28,650,115,2033-11-01
Mumbai,Bandra West,2BHK,301403.03,703.27,650,121,2033-12-01
Mumbai,Bandra West,2BHK,302954.59,706.89,650,100,2034-01-01
Mumbai,Bandra West,2BHK,305866.99,713.69,650,30,2034-02-01
Mumbai,Bandra West,2BHK,307871.67,718.37,650,80,2034-03-01
Mumbai,Bandra West,2BHK,309204.99,721.48,650,85,2034-04-01
Mumbai,Bandra West,2BHK,311932.84,727.84,650,58,2034-05-01
Mumbai,Bandra West,2BHK,314937.31,734.85,650,78,2034-06-01
Mumbai,Bandra West,2BHK,317793.29,741.52,650,69,2034-07-01
Mumbai,Bandra West,2BHK,320188.3,747.11,650,48,2034-08-01
Mumbai,Bandra West,2BHK,324457.19,757.07,650,121,2034-09-01
Mumbai,Bandra West,2BHK,324842.84,757.97,650,142,2034-10-01
Mumbai,Bandra West,2BHK,329034.91,767.75,650,92,2034-11-01
Mumbai,Bandra West,2BHK,330004.41,770.01,650,33,2034-12-01
Mumbai,Bandra West,3BHK,35351.27,82.49,900,132,2015-01-01
Mumbai,Bandra West,3BHK,35648.3,83.18,900,32,2015-02-01
Mumbai,Bandra West,3BHK,35824.55,83.59,900,139,2015-03-01
Mumbai,Bandra West,3BHK,36069.34,84.16,900,63,2015-04-01
Mumbai,Bandra West,3BHK,36360.82,84.84,900,121,2015-05-01
Mumbai,Bandra West,3BHK,36686.53,85.6,900,61,2015-06-01
Mumbai,Bandra West,3BHK,37125.81,86.63,900,94,2015-07-01
Mumbai,Bandra West,3BHK,37607.75,87.75,900,86,2015-08-01
Mumbai,Bandra West,3BHK,37873.01,88.37,900,88,2015-09-01
Mumbai,Bandra West,3BHK,38137.43,88.99,900,101,2015-10-01
Mumbai,Bandra West,3BHK,38498.32,89.83,900,96,2015-11-01
Mumbai,Bandra West,3BHK,38836.16,90.62,900,80,2015-12-01
Mumbai,Bandra West,3BHK,39049.77,91.12,900,63,2016-01-01
Mumbai,Bandra West,3BHK,39491.26,92.15,900,64,2016-02-01
Mumbai,Bandra West,3BHK,39949.68,93.22,900,149,2016-03-01
Mumbai,Bandra West,3BHK,40203.18,93.81,900,75,2016-04-01
Mumbai,Bandra West,3BHK,40528.17,94.57,900,66,2016-05-01
Mumbai,Bandra West,3BHK,41040.64,95.76,900,83,2016-06-01
Mumbai,Bandra West,3BHK,41335.92,96.45,900,77,2016-07-01
Mumbai,Bandra West,3BHK,41598.6,97.06,900,111,2016-08-01
Mumbai,Bandra West,3BHK,42020.62,98.05,900,89,2016-09-01
Mumbai,Bandra West,3BHK,42248.09,98.58,900,111,2016-10-01
Mumbai,Bandra West,3BHK,42478.01,99.12,900,31,2016-11-01
Mumbai,Bandra West,3BHK,42763.37,99.78,900,96,2016-12-01
Mumbai,Bandra West,3BHK,42955.66,100.23,900,34,2017-01-01
Mumbai,Bandra West,3BHK,43427.52,101.33,900,66,2017-02-01
Mumbai,Bandra West,3BHK,43988.03,102.64,900,127,2017-03-01
Mumbai,Bandra West,3BHK,44104.91,102.91,900,82,2017-04-01
Mumbai,Bandra West,3BHK,44537.12,103.92,900,115,2017-05-01
Mumbai,Bandra West,3BHK,44932.46,104.84,900,137,2017-06-01
Mumbai,Bandra West,3BHK,45475.34,106.11,900,125,2017-07-01
Mumbai,Bandra West,3BHK,45887.97,107.07,900,110,2017-08-01
Mumbai,Bandra West,3BHK,46622.27,108.79,900,38,2017-09-01
Mumbai,Bandra West,3BHK,46660.25,108.87,900,69,2017-10-01
Mumbai,Bandra West,3BHK,46976.79,109.61,900,102,2017-11-01
Mumbai,Bandra West,3BHK,47635.82,111.15,900,147,2017-12-01
Mumbai,Bandra West,3BHK,47929.47,111.84,900,55,2018-01-01
Mumbai,Bandra West,3BHK,48635.41,113.48,900,87,2018-02-01
Mumbai,Bandra West,3BHK,49124.61,114.62,900,66,2018-03-01
Mumbai,Bandra West,3BHK,49666.7,115.89,900,104,2018-04-01
Mumbai,Bandra West,3BHK,50139.96,116.99,900,71,2018-05-01
Mumbai,Bandra West,3BHK,50796.94,118.53,900,129,2018-06-01
Mumbai,Bandra West,3BHK,51146.82,119.34,900,66,2018-07-01
Mumbai,Bandra West,3BHK,51615.15,120.44,900,54,2018-08-01
Mumbai,Bandra West,3BHK,52368.7,122.19,900,146,2018-09-01
Mumbai,Bandra West,3BHK,52845.47,123.31,900,135,2018-10-01
Mumbai,Bandra West,3BHK,53262.64,124.28,900,60,2018-11-01
Mumbai,Bandra West,3BHK,53647.62,125.18,900,35,2018-12-01
Mumbai,Bandra West,3BHK,53993.48,125.98,900,138,2019-01-01
Mumbai,Bandra West,3BHK,54625.21,127.46,900,82,2019-02-01
Mumbai,Bandra West,3BHK,54824.26,127.92,900,75,2019-03-01
Mumbai,Bandra West,3BHK,55116.36,128.6,900,93,2019-04-01
Mumbai,Bandra West,3BHK,55683.04,129.93,900,94,2019-05-01
Mumbai,Bandra West,3BHK,56173.69,131.07,900,80,2019-06-01
Mumbai,Bandra West,3BHK,56713.42,132.33,900,58,2019-07-01
Mumbai,Bandra West,3BHK,57195.43,133.46,900,50,2019-08-01
Mumbai,Bandra West,3BHK,57681.12,134.59,900,65,2019-09-01
Mumbai,Bandra West,3BHK,58418.83,136.31,900,142,2019-10-01
Mumbai,Bandra West,3BHK,59085.43,137.87,900,83,2019-11-01
Mumbai,Bandra West,3BHK,59893.1,139.75,900,127,2019-12-01
Mumbai,Bandra West,3BHK,60535.53,141.25,900,51,2020-01-01
Mumbai,Bandra West,3BHK,61068.95,142.49,900,98,2020-02-01
Mumbai,Bandra West,3BHK,61307.26,143.05,900,140,2020-03-01
Mumbai,Bandra West,3BHK,61846.46,144.31,900,49,2020-04-01
Mumbai,Bandra West,3BHK,62466.0,145.75,900,110,2020-05-01
Mumbai,Bandra West,3BHK,62986.02,146.97,900,91,2020-06-01
Mumbai,Bandra West,3BHK,63472.66,148.1,900,102,2020-07-01
Mumbai,Bandra West,3BHK,64492.17,150.48,900,102,2020-08-01
Mumbai,Bandra West,3BHK,64880.99,151.39,900,90,2020-09-01
Mumbai,Bandra West,3BHK,65129.16,151.97,900,72,2020-10-01
Mumbai,Bandra West,3BHK,65541.59,152.93,900,64,2020-11-01
Mumbai,Bandra West,3BHK,66595.2,155.39,900,32,2020-12-01
Mumbai,Bandra West,3BHK,67144.16,156.67,900,88,2021-01-01
Mumbai,Bandra West,3BHK,67626.93,157.8,900,78,2021-02-01
Mumbai,Bandra West,3BHK,67979.17,158.62,900,91,2021-03-01
Mumbai,Bandra West,3BHK,68556.17,159.96,900,109,2021-04-01
Mumbai,Bandra West,3BHK,69262.8,161.61,900,50,2021-05-01
Mumbai,Bandra West,3BHK,70024.58,163.39,900,110,2021-06-01
Mumbai,Bandra West,3BHK,70936.69,165.52,900,99,2021-07-01
Mumbai,Bandra West,3BHK,71812.99,167.56,900,101,2021-08-01
Mumbai,Bandra West,3BHK,72456.16,169.06,900,44,2021-09-01
Mumbai,Bandra West,3BHK,72759.3,169.77,900,88,2021-10-01
Mumbai,Bandra West,3BHK,73604.92,171.74,900,43,2021-11-01
Mumbai,Bandra West,3BHK,74309.18,173.39,900,108,2021-12-01
Mumbai,Bandra West,3BHK,74749.35,174.42,900,77,2022-01-01
Mumbai,Bandra West,3BHK,75670.72,176.57,900,101,2022-02-01
Mumbai,Bandra West,3BHK,76620.68,178.78,900,68,2022-03-01
Mumbai,Bandra West,3BHK,77304.56,180.38,900,128,2022-04-01
Mumbai,Bandra West,3BHK,78230.78,182.54,900,46,2022-05-01
Mumbai,Bandra West,3BHK,78826.78,183.93,900,43,2022-06-01
Mumbai,Bandra West,3BHK,79217.07,184.84,900,89,2022-07-01
Mumbai,Bandra West,3BHK,80062.3,186.81,900,74,2022-08-01
Mumbai,Bandra West,3BHK,80849.56,188.65,900,69,2022-09-01
Mumbai,Bandra West,3BHK,81474.56,190.11,900,119,2022-10-01
Mumbai,Bandra West,3BHK,82157.61,191.7,900,44,2022-11-01
Mumbai,Bandra West,3BHK,82943.99,193.54,900,149,2022-12-01
Mumbai,Bandra West,3BHK,84064.36,196.15,900,54,2023-01-01
Mumbai,Bandra West,3BHK,84884.52,198.06,900,42,2023-02-01
Mumbai,Bandra West,3BHK,85883.61,200.4,900,71,2023-03-01
Mumbai,Bandra West,3BHK,86743.8,202.4,900,137,2023-04-01
Mumbai,Bandra West,3BHK,87560.36,204.31,900,61,2023-05-01
Mumbai,Bandra West,3BHK,88642.88,206.83,900,125,2023-06-01
Mumbai,Bandra West,3BHK,89780.72,209.49,900,122,2023-07-01
Mumbai,Bandra West,3BHK,90419.63,210.98,900,91,2023-08-01
Mumbai,Bandra West,3BHK,91872.07,214.37,900,85,2023-09-01
Mumbai,Bandra West,3BHK,92614.23,216.1,900,137,2023-10-01
Mumbai,Bandra West,3BHK,92995.91,216.99,900,34,2023-11-01
Mumbai,Bandra West,3BHK,93357.75,217.83,900,94,2023-12-01
Mumbai,Bandra West,3BHK,94095.84,219.56,900,43,2024-01-01
Mumbai,Bandra West,3BHK,94878.85,221.38,900,149,2024-02-01
Mumbai,Bandra West,3BHK,95462.19,222.75,900,91,2024-03-01
Mumbai,Bandra West,3BHK,96036.29,224.08,900,66,2024-04-01
Mumbai,Bandra West,3BHK,96906.63,226.12,900,78,2024-05-01
Mumbai,Bandra West,3BHK,97863.03,228.35,900,117,2024-06-01
Mumbai,Bandra West,3BHK,98569.7,230.0,900,99,2024-07-01
Mumbai,Bandra West,3BHK,99710.38,232.66,900,68,2024-08-01
Mumbai,Bandra West,3BHK,101315.3,236.4,900,54,2024-09-01
Mumbai,Bandra West,3BHK,102042.23,238.1,900,100,2024-10-01
Mumbai,Bandra West,3BHK,103028.58,240.4,900,146,2024-11-01
Mumbai,Bandra West,3BHK,104125.21,242.96,900,144,2024-12-01
Mumbai,Bandra West,3BHK,104589.28,244.04,900,127,2025-01-01
Mumbai,Bandra West,3BHK,105571.22,246.33,900,86,2025-02-01
Mumbai,Bandra West,3BHK,106341.6,248.13,900,32,2025-03-01
Mumbai,Bandra West,3BHK,107139.19,249.99,900,149,2025-04-01
Mumbai,Bandra West,3BHK,107961.88,251.91,900,76,2025-05-01
Mumbai,Bandra West,3BHK,108897.08,254.09,900,116,2025-06-01
Mumbai,Bandra West,3BHK,110359.37,257.51,900,91,2025-07-01
Mumbai,Bandra West,3BHK,111182.04,259.42,900,46,2025-08-01
Mumbai,Bandra West,3BHK,112315.82,262.07,900,131,2025-09-01
Mumbai,Bandra West,3BHK,113218.5,264.18,900,42,2025-10-01
Mumbai,Bandra West,3BHK,114325.26,266.76,900,102,2025-11-01
Mumbai,Bandra West,3BHK,114853.38,267.99,900,97,2025-12-01
Mumbai,Bandra West,3BHK,115616.74,269.77,900,134,2026-01-01
Mumbai,Bandra West,3BHK,116733.68,272.38,900,85,2026-02-01
Mumbai,Bandra West,3BHK,117589.14,274.37,900,38,2026-03-01
Mumbai,Bandra West,3BHK,118530.27,276.57,900,96,2026-04-01
Mumbai,Bandra West,3BHK,119810.06,279.56,900,34,2026-05-01
Mumbai,Bandra West,3BHK,121297.8,283.03,900,40,2026-06-01
Mumbai,Bandra West,3BHK,122345.31,285.47,900,108,2026-07-01
Mumbai,Bandra West,3BHK,123173.81,287.41,900,67,2026-08-01
Mumbai,Bandra West,3BHK,124629.59,290.8,900,119,2026-09-01
Mumbai,Bandra West,3BHK,125416.58,292.64,900,47,2026-10-01
Mumbai,Bandra West,3BHK,126371.48,294.87,900,110,2026-11-01
Mumbai,Bandra West,3BHK,127614.73,297.77,900,143,2026-12-01
Mumbai,Bandra West,3BHK,127451.92,297.39,900,122,2027-01-01
Mumbai,Bandra West,3BHK,128287.5,299.34,900,144,2027-02-01
Mumbai,Bandra West,3BHK,129275.1,301.64,900,127,2027-03-01
Mumbai,Bandra West,3BHK,130865.07,305.35,900,69,2027-04-01
Mumbai,Bandra West,3BHK,131421.05,306.65,900,35,2027-05-01
Mumbai,Bandra West,3BHK,132808.11,309.89,900,117,2027-06-01
Mumbai,Bandra West,3BHK,134260.85,313.28,900,126,2027-07-01
Mumbai,Bandra West,3BHK,135938.14,317.19,900,88,2027-08-01
Mumbai,Bandra West,3BHK,137349.66,320.48,900,136,2027-09-01
Mumbai,Bandra West,3BHK,138903.31,324.11,900,74,2027-10-01
Mumbai,Bandra West,3BHK,140621.09,328.12,900,92,2027-11-01
Mumbai,Bandra West,3BHK,142403.4,332.27,900,56,2027-12-01
Mumbai,Bandra West,3BHK,143431.42,334.67,900,136,2028-01-01
Mumbai,Bandra West,3BHK,144952.99,338.22,900,74,2028-02-01
Mumbai,Bandra West,3BHK,146209.05,341.15,900,136,2028-03-01
Mumbai,Bandra West,3BHK,147613.66,344.43,900,82,2028-04-01
Mumbai,Bandra West,3BHK,148661.42,346.88,900,129,2028-05-01
Mumbai,Bandra West,3BHK,150244.9,350.57,900,31,2028-06-01
Mumbai,Bandra West,3BHK,151635.1,353.82,900,68,2028-07-01
Mumbai,Bandra West,3BHK,153606.66,358.42,900,95,2028-08-01
Mumbai,Bandra West,3BHK,155391.56,362.58,900,142,2028-09-01
Mumbai,Bandra West,3BHK,156121.66,364.28,900,134,2028-10-01
Mumbai,Bandra West,3BHK,156915.87,366.14,900,89,2028-11-01
Mumbai,Bandra West,3BHK,158705.56,370.31,900,93,2028-12-01
Mumbai,Bandra West,3BHK,160872.22,375.37,900,99,2029-01-01
Mumbai,Bandra West,3BHK,162449.98,379.05,900,112,2029-02-01
Mumbai,Bandra West,3BHK,164060.65,382.81,900,125,2029-03-01
Mumbai,Bandra West,3BHK,166340.93,388.13,900,127,2029-04-01
Mumbai,Bandra West,3BHK,168469.03,393.09,900,123,2029-05-01
Mumbai,Bandra West,3BHK,169284.79,395.0,900,66,2029-06-01
Mumbai,Bandra West,3BHK,170609.84,398.09,900,120,2029-07-01
Mumbai,Bandra West,3BHK,172273.11,401.97,900,93,2029-08-01
Mumbai,Bandra West,3BHK,173664.69,405.22,900,39,2029-09-01
Mumbai,Bandra West,3BHK,175347.61,409.14,900,147,2029-10-01
Mumbai,Bandra West,3BHK,177583.61,414.36,900,111,2029-11-01
Mumbai,Bandra West,3BHK,178399.98,416.27,900,79,2029-12-01
Mumbai,Bandra West,3BHK,181116.63,422.61,900,81,2030-01-01
Mumbai,Bandra West,3BHK,182374.85,425.54,900,105,2030-02-01
Mumbai,Bandra West,3BHK,183974.93,429.27,900,80,2030-03-01
Mumbai,Bandra West,3BHK,184538.07,430.59,900,104,2030-04-01
Mumbai,Bandra West,3BHK,185922.3,433.82,900,75,2030-05-01
Mumbai,Bandra West,3BHK,188675.83,440.24,900,127,2030-06-01
Mumbai,Bandra West,3BHK,189709.22,442.65,900,148,2030-07-01
Mumbai,Bandra West,3BHK,191347.07,446.48,900,58,2030-08-01
Mumbai,Bandra West,3BHK,192514.85,449.2,900,31,2030-09-01
Mumbai,Bandra West,3BHK,194688.68,454.27,900,76,2030-10-01
Mumbai,Bandra West,3BHK,197128.56,459.97,900,56,2030-11-01
Mumbai,Bandra West,3BHK,199710.61,465.99,900,96,2030-12-01
Mumbai,Bandra West,3BHK,201930.85,471.17,900,109,2031-01-01
Mumbai,Bandra West,3BHK,203721.8,475.35,900,130,2031-02-01
Mumbai,Bandra West,3BHK,204839.19,477.96,900,86,2031-03-01
Mumbai,Bandra West,3BHK,207737.07,484.72,900,98,2031-04-01
Mumbai,Bandra West,3BHK,209612.91,489.1,900,67,2031-05-01
Mumbai,Bandra West,3BHK,211687.39,493.94,900,44,2031-06-01
Mumbai,Bandra West,3BHK,213132.31,497.31,900,142,2031-07-01
Mumbai,Bandra West,3BHK,215495.36,502.82,900,54,2031-08-01
Mumbai,Bandra West,3BHK,217795.54,508.19,900,137,2031-09-01
Mumbai,Bandra West,3BHK,220916.37,515.47,900,109,2031-10-01
Mumbai,Bandra West,3BHK,222135.7,518.32,900,118,2031-11-01
Mumbai,Bandra West,3BHK,224274.73,523.31,900,46,2031-12-01
Mumbai,Bandra West,3BHK,227424.95,530.66,900,100,2032-01-01
Mumbai,Bandra West,3BHK,227816.75,531.57,900,32,2032-02-01
Mumbai,Bandra West,3BHK,229460.85,535.41,900,53,2032-03-01
Mumbai,Bandra West,3BHK,232209.41,541.82,900,89,2032-04-01
Mumbai,Bandra West,3BHK,235479.15,549.45,900,113,2032-05-01
Mumbai,Bandra West,3BHK,238698.1,556.96,900,129,2032-06-01
Mumbai,Bandra West,3BHK,239821.49,559.58,900,89,2032-07-01
Mumbai,Bandra West,3BHK,242247.52,565.24,900,92,2032-08-01
Mumbai,Bandra West,3BHK,243504.13,568.18,900,31,2032-09-01
Mumbai,Bandra West,3BHK,246579.69,575.35,900,117,2032-10-01
Mumbai,Bandra West,3BHK,249059.3,581.14,900,110,2032-11-01
Mumbai,Bandra West,3BHK,251311.82,586.39,900,101,2032-12-01
Mumbai,Bandra West,3BHK,255095.35,595.22,900,111,2033-01-01
Mumbai,Bandra West,3BHK,257139.04,599.99,900,139,2033-02-01
Mumbai,Bandra West,3BHK,260433.54,607.68,900,131,2033-03-01
Mumbai,Bandra West,3BHK,263400.64,614.6,900,70,2033-04-01
Mumbai,Bandra West,3BHK,265796.04,620.19,900,117,2033-05-01
Mumbai,Bandra West,3BHK,267777.19,624.81,900,70,2033-06-01
Mumbai,Bandra West,3BHK,270228.92,630.53,900,115,2033-07-01
Mumbai,Bandra West,3BHK,271766.95,634.12,900,121,2033-08-01
Mumbai,Bandra West,3BHK,274686.09,640.93,900,61,2033-09-01
Mumbai,Bandra West,3BHK,278672.21,650.24,900,143,2033-10-01
Mumbai,Bandra West,3BHK,281400.92,656.6,900,62,2033-11-01
Mumbai,Bandra West,3BHK,282256.79,658.6,900,134,2033-12-01
Mumbai,Bandra West,3BHK,284616.2,664.1,900,145,2034-01-01
Mumbai,Bandra West,3BHK,287151.63,670.02,900,55,2034-02-01
Mumbai,Bandra West,3BHK,288921.01,674.15,900,132,2034-03-01
Mumbai,Bandra West,3BHK,291325.8,679.76,900,119,2034-04-01
Mumbai,Bandra West,3BHK,294860.55,688.01,900,127,2034-05-01
Mumbai,Bandra West,3BHK,298114.81,695.6,900,135,2034-06-01
Mumbai,Bandra West,3BHK,302099.03,704.9,900,35,2034-07-01
Mumbai,Bandra West,3BHK,305706.27,713.31,900,38,2034-08-01
Mumbai,Bandra West,3BHK,310170.37,723.73,900,37,2034-09-01
Mumbai,Bandra West,3BHK,313346.66,731.14,900,101,2034-10-01
Mumbai,Bandra West,3BHK,317060.52,739.81,900,91,2034-11-01
Mumbai,Bandra West,3BHK,320571.07,748.0,900,140,2034-12-01
Mumbai,Juhu,1BHK,33300.09,80.48,450,87,2015-01-01
Mumbai,Juhu,1BHK,33686.38,81.41,450,51,2015-02-01
Mumbai,Juhu,1BHK,34190.86,82.63,450,70,2015-03-01
Mumbai,Juhu,1BHK,34419.34,83.18,450,89,2015-04-01
Mumbai,Juhu,1BHK,34682.36,83.82,450,147,2015-05-01
Mumbai,Juhu,1BHK,35007.11,84.6,450,41,2015-06-01
Mumbai,Juhu,1BHK,35245.01,85.18,450,74,2015-07-01
Mumbai,Juhu,1BHK,35502.24,85.8,450,144,2015-08-01
Mumbai,Juhu,1BHK,35703.01,86.28,450,148,2015-09-01
Mumbai,Juhu,1BHK,35958.72,86.9,450,82,2015-10-01
Mumbai,Juhu,1BHK,36270.73,87.65,450,111,2015-11-01
Mumbai,Juhu,1BHK,36821.21,88.98,450,99,2015-12-01
Mumbai,Juhu,1BHK,37040.31,89.51,450,125,2016-01-01
Mumbai,Juhu,1BHK,37448.12,90.5,450,85,2016-02-01
Mumbai,Juhu,1BHK,37780.06,91.3,450,103,2016-03-01
Mumbai,Juhu,1BHK,38124.24,92.13,450,144,2016-04-01
Mumbai,Juhu,1BHK,38400.38,92.8,450,92,2016-05-01
Mumbai,Juhu,1BHK,38760.76,93.67,450,108,2016-06-01
Mumbai,Juhu,1BHK,39069.99,94.42,450,123,2016-07-01
Mumbai,Juhu,1BHK,39216.28,94.77,450,114,2016-08-01
Mumbai,Juhu,1BHK,39669.17,95.87,450,49,2016-09-01
Mumbai,Juhu,1BHK,40120.19,96.96,450,66,2016-10-01
Mumbai,Juhu,1BHK,40323.71,97.45,450,49,2016-11-01
Mumbai,Juhu,1BHK,40499.39,97.87,450,89,2016-12-01
Mumbai,Juhu,1BHK,40664.01,98.27,450,146,2017-01-01
Mumbai,Juhu,1BHK,41264.01,99.72,450,127,2017-02-01
Mumbai,Juhu,1BHK,41758.61,100.92,450,63,2017-03-01
Mumbai,Juhu,1BHK,42119.17,101.79,450,65,2017-04-01
Mumbai,Juhu,1BHK,42281.38,102.18,450,144,2017-05-01
Mumbai,Juhu,1BHK,42578.69,102.9,450,87,2017-06-01
Mumbai,Juhu,1BHK,43139.86,104.25,450,44,2017-07-01
Mumbai,Juhu,1BHK,43695.94,105.6,450,126,2017-08-01
